u,g,r,i,z,class,z1,zerr
19.50523,18.08859,17.06812,16.59314,16.23049,GALAXY,0.1714733,2.863323E-05
18.03613,16.86136,16.36965,16.06955,15.91216,GALAXY,0.07343576,9.023682E-06
18.72072,17.35064,16.68116,16.27767,16.02763,GALAXY,0.09649169,1.030328E-05
19.38277,19.34132,19.26595,18.98891,19.01293,QSO,1.842063,0.0005511842
18.07885,17.7425,17.82918,17.68327,17.68121,QSO,0.5229183,2.183531E-05
19.36649,18.14576,17.5304,17.17954,16.9475,GALAXY,0.1472179,9.031768E-06
18.7797,17.44254,16.7087,16.2833,16.02376,GALAXY,0.07431941,8.358618E-06
17.68773,16.15192,15.37372,14.9532,14.64231,GALAXY,0.05581114,1.617371E-05
19.34308,18.16197,17.59739,17.25028,17.03535,GALAXY,0.1111466,9.909226E-06
19.5773,18.03957,17.33868,17.03136,16.78379,GALAXY,0.05432406,2.167175E-05
18.79455,17.30846,16.6249,16.24903,15.94882,GALAXY,0.07338157,8.844647E-06
18.80886,16.52775,15.37104,14.78994,14.29067,GALAXY,0.05300018,1.852436E-05
18.40864,17.24376,16.8454,16.66857,16.85407,GALAXY,0.02276237,6.22423E-06
19.02599,17.88886,17.28932,16.94923,16.74371,GALAXY,0.1130252,1.011336E-05
18.04873,16.8467,16.36961,16.08047,15.89851,GALAXY,0.06335971,9.711321E-06
18.66175,18.5092,18.29964,18.33157,18.22301,QSO,0.9754955,0.0003240529
19.59118,17.68362,16.67076,16.27228,15.89454,GALAXY,0.1059011,2.676382E-05
17.4937,15.64818,14.77889,14.35711,14.03093,GALAXY,0.02735545,6.260242E-06
19.16331,17.45531,16.60684,16.21964,15.91497,GALAXY,0.07350647,1.81542E-05
16.91001,15.64723,15.03045,14.70983,14.44565,GALAXY,0.03104682,2.007692E-05
19.53199,17.605,16.52448,16.07868,15.7227,GALAXY,0.1289687,2.412689E-05
18.42684,17.2148,16.68673,16.32885,16.13727,GALAXY,0.0715027,1.003886E-05
19.16803,17.16211,16.23381,15.85077,15.50193,GALAXY,0.09029006,1.04507E-05
18.75584,16.76718,15.82337,15.38732,15.05227,GALAXY,0.07721765,1.630556E-05
19.29486,18.01779,17.36961,17.0241,16.76874,GALAXY,0.116654,1.259244E-05
18.50284,17.3381,16.90243,16.57828,16.3983,GALAXY,0.06315389,1.139196E-05
18.6648,17.55361,17.18211,16.91125,16.72436,GALAXY,0.04732079,9.470115E-06
19.09861,19.01135,18.75339,18.62189,18.65071,QSO,1.395628,0.0003055674
19.47115,19.0401,18.92829,18.90786,18.81476,QSO,2.441035,0.0001588286
19.06854,17.56017,16.78738,16.37394,16.06451,GALAXY,0.1150142,3.061505E-05
19.53942,18.41055,17.86856,17.49276,17.29341,GALAXY,0.1170178,1.074525E-05
19.32911,18.36386,17.63153,17.13344,16.91272,GALAXY,0.1869132,9.643673E-06
19.42449,18.0423,17.54056,17.03786,17.04751,GALAXY,0.04666982,1.06064E-05
18.51181,17.11937,16.34767,15.93219,15.611,GALAXY,0.1167627,1.572465E-05
18.62235,17.9694,17.82792,17.79955,17.55229,QSO,2.499902,0.0002584498
18.12015,16.76751,16.14013,15.80746,15.53289,GALAXY,0.03105741,1.451602E-05
18.48689,17.27581,16.7465,16.41437,16.20854,GALAXY,0.07794671,1.623763E-05
19.42472,18.21586,17.62347,17.27471,17.01879,GALAXY,0.06545189,8.218516E-06
19.35912,17.88229,17.07063,16.61881,16.30329,GALAXY,0.1133622,1.500109E-05
19.35698,19.32471,19.42969,19.10387,19.06026,QSO,1.856452,0.0003894807
18.4421,17.28786,16.92871,16.77863,16.60872,GALAXY,0.01430256,9.488264E-06
18.34526,16.41765,15.52035,15.09716,14.78351,GALAXY,0.07637855,1.400072E-05
19.12354,19.12238,19.14594,19.1621,19.24977,QSO,1.415861,0.0006338947
19.22896,17.4451,16.49793,16.00764,15.66812,GALAXY,0.09563487,1.160315E-05
19.54183,18.35778,17.76162,17.52252,17.37289,GALAXY,0.01616214,2.787204E-05
19.5175,18.22272,17.34235,16.89688,16.63086,GALAXY,0.1767078,1.691716E-05
18.68635,17.69747,17.39106,17.13443,17.06824,GALAXY,0.04240866,5.350352E-06
19.1715,17.38481,16.42807,15.89914,15.58195,GALAXY,0.0922946,1.133947E-05
19.48088,18.11837,17.5068,17.13401,16.87995,GALAXY,0.1004324,9.629274E-06
19.26974,17.20675,16.13576,15.69685,15.33169,GALAXY,0.1176238,2.130885E-05
19.52937,17.61027,16.67532,16.2316,15.8663,GALAXY,0.1176932,2.162412E-05
18.74202,16.97638,16.05968,15.60443,15.24137,GALAXY,0.0740209,1.731568E-05
19.38364,17.9999,17.28001,16.85193,16.65457,GALAXY,0.07209875,6.948828E-06
17.72532,15.83024,14.95042,14.50769,14.17542,GALAXY,0.0551129,1.267619E-05
19.28419,18.07373,17.41453,16.99595,16.76295,GALAXY,0.08971418,8.481664E-06
18.97396,18.58658,18.34385,18.24383,18.04419,QSO,0.8989583,0.0002081324
16.66347,15.88882,15.38783,14.97279,14.80983,QSO,0.06725692,2.085816E-05
19.4671,18.05577,17.38193,16.9676,16.76476,GALAXY,0.087089,8.146068E-06
17.15402,16.25042,15.86732,15.75123,15.62289,GALAXY,0.008642173,1.385882E-05
19.32638,19.32707,19.27142,18.97571,18.91131,QSO,1.881967,0.0002489245
19.28288,18.15111,17.50573,17.12412,16.87029,GALAXY,0.08974395,9.882327E-06
17.86193,17.74055,17.60597,17.64366,17.64391,QSO,1.021325,0.000143736
19.15116,17.25599,16.33213,15.90428,15.5795,GALAXY,0.06046723,1.45543E-05
19.22859,18.07938,17.49797,17.14692,16.97708,GALAXY,0.06425968,8.605874E-06
17.77709,15.92173,15.02628,14.60897,14.25662,GALAXY,0.06407704,1.197206E-05
16.92275,15.7038,15.17119,14.88557,14.69783,GALAXY,0.0214151,1.28179E-05
19.27967,17.31745,16.28533,15.82459,15.4549,GALAXY,0.1181066,1.777362E-05
19.3542,17.99027,17.42267,17.12003,16.95843,GALAXY,0.1098967,8.323118E-06
19.58149,17.71898,16.66852,16.2156,15.83569,GALAXY,0.1083526,2.718855E-05
19.03214,17.45568,16.64319,16.25473,15.99041,GALAXY,0.06215724,3.288998E-05
18.6365,16.7632,15.8712,15.46806,15.13813,GALAXY,0.07662145,1.943652E-05
17.0211,15.30811,14.43375,13.97233,13.53369,GALAXY,0.04187554,1.129673E-05
18.93107,17.06302,16.19022,15.74971,15.44804,GALAXY,0.07709752,1.999762E-05
17.85047,16.03306,15.21489,14.81165,14.51146,GALAXY,0.07067492,1.890328E-05
19.53709,18.33646,17.75277,17.29594,17.08292,GALAXY,0.07182565,6.161059E-06
19.41867,17.48205,16.47365,16.05976,15.69496,GALAXY,0.1174297,2.12473E-05
18.95047,16.98714,16.03705,15.59799,15.23096,GALAXY,0.0723497,1.664605E-05
18.2452,18.13945,17.92096,17.62698,17.67338,QSO,0.2409074,3.158213E-05
19.0749,18.47358,17.89727,17.61848,17.30819,GALAXY,0.2697462,8.571718E-06
19.42237,18.21049,17.55673,17.182,16.96652,GALAXY,0.1107817,9.886041E-06
19.31632,17.31905,16.29458,15.82441,15.44759,GALAXY,0.1089641,2.06428E-05
19.33803,19.08705,19.0921,18.99302,19.02514,QSO,0.7031691,0.0002228398
18.08477,16.52424,15.68558,15.25012,14.92078,GALAXY,0.09527725,1.716961E-05
17.74752,17.38779,17.45116,17.34922,17.44901,QSO,0.611075,9.616641E-05
18.51179,17.35871,16.84513,16.50556,16.35915,GALAXY,0.06318337,9.946457E-06
19.28134,17.61046,16.73097,16.32739,15.9961,GALAXY,0.05188139,1.811789E-05
18.92294,18.60893,18.71266,18.84365,18.77258,QSO,0.7041036,0.000216828
19.35853,19.08694,18.78224,18.87761,18.78944,QSO,1.02406,0.0001938639
18.89829,18.89063,18.88419,18.62384,18.62677,QSO,1.78917,0.0002468085
19.32831,17.84579,17.02952,16.51745,16.14061,GALAXY,0.07161855,7.371854E-06
17.46174,17.41929,17.17891,16.51308,16.67586,QSO,0.147466,2.064091E-05
19.12369,17.1292,16.21042,15.7697,15.43153,GALAXY,0.06450556,1.952205E-05
19.35012,17.98308,17.35271,16.99728,16.79036,GALAXY,0.06846621,8.38062E-06
18.58424,17.44316,17.05931,16.79216,16.65537,GALAXY,0.05255292,6.50668E-06
18.98342,17.53395,16.825,16.39965,16.04957,GALAXY,0.04102425,9.469653E-06
19.29912,18.03465,17.32279,16.90672,16.62536,GALAXY,0.1061387,1.136571E-05
19.43447,19.16638,18.83369,18.93481,18.91089,QSO,1.022385,0.0004336921
19.02748,17.42464,16.55668,16.16514,15.85941,GALAXY,0.1206589,1.430465E-05
19.32799,17.79766,17.04864,16.67473,16.38721,GALAXY,0.07653661,1.480648E-05
18.75767,17.98843,17.71291,17.52534,17.36286,GALAXY,0.03378406,5.117981E-06
18.90575,17.64435,17.06302,16.69884,16.52627,GALAXY,0.09808137,1.204538E-05
19.3999,18.87035,18.94898,18.94288,18.73911,QSO,2.525947,0.0001152327
18.46254,18.37145,18.19311,18.23898,18.20215,QSO,0.973232,0.0002819194
19.44678,19.36179,19.25254,18.95412,18.80823,QSO,1.882089,0.0003205655
19.58424,18.14289,17.12541,16.64848,16.29904,GALAXY,0.1739604,3.280642E-05
18.28959,18.23017,18.2253,18.26871,17.62099,QSO,0.330811,2.831355E-05
19.3502,18.97084,18.60613,18.58607,18.54449,QSO,1.028347,6.561526E-05
19.19575,17.9112,17.45491,17.17685,17.05652,GALAXY,0.04519207,9.413492E-06
19.53313,19.65749,19.25906,19.26648,19.37085,QSO,1.26232,0.0003107133
19.46751,17.78469,16.89674,16.46319,16.1442,GALAXY,0.1152819,2.109046E-05
19.07698,17.95634,17.4982,17.13471,16.94177,GALAXY,0.07225312,7.383739E-06
18.74368,17.08314,16.19807,15.70512,15.40235,QSO,0.08598242,3.112452E-05
17.4975,16.08113,15.44342,15.08202,14.8031,GALAXY,0.07644174,1.516335E-05
18.8956,17.64465,17.18685,16.90214,16.71495,GALAXY,0.05671655,9.394749E-06
19.10777,17.92694,17.23691,16.83994,16.56873,GALAXY,0.1147118,9.922349E-06
19.23667,18.13644,17.6086,17.27217,17.10537,GALAXY,0.08590741,1.108715E-05
19.31774,17.74455,16.78032,16.24474,15.87588,GALAXY,0.1226154,1.84182E-05
18.88928,17.04761,16.14231,15.72511,15.39514,GALAXY,0.06139225,1.442729E-05
18.96095,16.92286,15.90105,15.45203,15.0564,GALAXY,0.09389054,1.577619E-05
19.58193,19.20479,19.22804,19.45122,19.31361,QSO,0.8259816,9.365811E-05
18.86564,17.2686,16.47091,16.07837,15.77195,GALAXY,0.1197144,3.869941E-05
19.28686,17.73503,16.81772,16.3856,15.99141,GALAXY,0.1204298,3.186197E-05
19.05393,18.03785,17.77093,17.53779,17.4352,GALAXY,0.05025851,6.403646E-06
18.35892,16.50079,15.57356,15.11689,14.7869,GALAXY,0.07314681,2.004954E-05
19.01965,17.17591,16.34437,15.97853,15.7205,GALAXY,0.06474697,1.663024E-05
19.2671,18.00197,17.69189,17.54505,17.52742,GALAXY,0.02256365,1.086934E-05
18.20209,16.38552,15.5588,15.18113,14.87906,GALAXY,0.06868487,1.326571E-05
19.393,18.28012,17.72713,17.33392,17.19283,GALAXY,0.09312509,7.220472E-06
19.53236,19.34048,19.33004,19.05121,19.11393,QSO,1.632879,0.000218592
18.97705,17.02059,16.08581,15.69564,15.37852,GALAXY,0.07659739,1.785177E-05
19.30245,18.09267,17.51593,17.20128,17.07036,GALAXY,0.08584183,2.173609E-05
19.52307,17.48058,16.57991,16.17078,15.86623,GALAXY,0.07893971,2.466383E-05
18.7056,16.95631,16.07467,15.62195,15.24834,GALAXY,0.05821614,1.553979E-05
18.93676,17.37621,16.59249,16.18899,15.9126,GALAXY,0.03538607,1.243349E-05
18.91135,17.91916,17.44831,16.98389,16.97776,GALAXY,0.1342282,6.551345E-06
19.11524,17.93519,17.34404,16.9655,16.78322,GALAXY,0.07891063,9.256966E-06
18.87621,18.63001,18.51214,18.37696,17.96634,QSO,0.3972505,3.419156E-05
18.97803,17.7359,17.21198,16.87426,16.67749,GALAXY,0.0804768,9.081274E-06
17.72086,16.03136,15.19427,14.71614,14.30605,GALAXY,0.0450217,1.128804E-05
18.11604,16.8795,16.36711,16.08755,15.89782,GALAXY,0.07255962,1.012768E-05
17.68872,16.51799,15.76659,15.31146,15.03083,GALAXY,0.08385165,7.634826E-06
19.3537,17.68328,16.80874,16.35395,15.99624,GALAXY,0.1264605,1.94876E-05
19.51204,18.02472,17.29927,16.88445,16.628,GALAXY,0.09139128,6.448999E-06
18.82808,17.41517,16.73973,16.37609,16.12077,GALAXY,0.07484309,1.419668E-05
18.33036,17.09971,16.32156,15.88996,15.58936,GALAXY,0.1361524,8.643788E-06
19.19916,18.21379,17.86971,17.56326,17.52977,GALAXY,0.0907705,6.643708E-06
18.13578,16.31212,15.47989,15.09815,14.78684,GALAXY,0.04198287,9.148206E-06
19.43106,17.49967,16.50865,16.08619,15.75079,GALAXY,0.1305678,2.007761E-05
18.39829,16.50557,15.60601,15.18305,14.86555,GALAXY,0.06492092,1.387741E-05
19.3945,18.01101,17.23457,16.76158,16.53995,GALAXY,0.09820293,5.786625E-06
18.41938,18.24696,18.17628,17.99981,18.07466,QSO,1.53188,0.0001775242
18.04187,16.76063,16.16665,15.86381,15.71798,GALAXY,0.06533401,1.63842E-05
18.84735,16.99711,16.02567,15.60375,15.2642,GALAXY,0.1124427,2.027914E-05
19.33202,18.28769,17.7998,17.47065,17.30294,GALAXY,0.07659304,1.21432E-05
19.27333,17.61631,16.65933,16.23265,15.93612,GALAXY,0.1478778,2.206489E-05
19.15765,18.58492,18.56526,18.72759,18.50756,QSO,0.7902539,0.0001537022
19.56475,17.89022,17.0306,16.62193,16.31198,GALAXY,0.06325921,2.145952E-05
18.95085,17.27779,16.51384,16.13247,15.85089,GALAXY,0.06002253,2.563808E-05
18.63526,17.49147,17.00051,16.63795,16.46023,GALAXY,0.09767457,6.181402E-06
18.63251,17.46232,16.85908,16.4917,16.28254,GALAXY,0.08411056,7.700028E-06
18.14792,16.4757,15.76946,15.43346,15.20198,GALAXY,0.03845038,1.421434E-05
19.35358,17.27939,16.36887,15.94574,15.62544,GALAXY,0.07547215,1.846832E-05
19.27343,17.45951,16.60804,16.19879,15.90778,GALAXY,0.0763884,2.416442E-05
18.59276,17.43806,16.99844,16.68965,16.5723,GALAXY,0.06118013,8.888401E-06
18.81558,16.84739,15.88096,15.4467,15.10692,GALAXY,0.07212357,1.689396E-05
19.53261,17.45644,16.53507,16.10927,15.8038,GALAXY,0.07486755,2.082958E-05
18.11162,17.06534,16.65014,16.37771,16.21132,GALAXY,0.04637985,7.002393E-06
19.01413,17.20696,16.32472,15.90946,15.59365,GALAXY,0.06534252,1.461537E-05
18.37686,17.03021,16.45772,16.10664,15.85883,GALAXY,0.0433395,1.130599E-05
19.19725,17.40897,16.59307,16.18634,15.84132,GALAXY,0.1113642,2.207036E-05
19.48672,18.25361,17.78115,17.48038,17.26306,GALAXY,0.03865421,1.295327E-05
17.50772,15.58344,14.69624,14.27094,13.93539,GALAXY,0.04024502,1.025775E-05
18.95911,18.80796,18.60757,18.69934,18.69986,QSO,1.079,0.0005138816
18.85367,17.6577,17.17522,16.89384,16.75781,GALAXY,0.04016577,1.283737E-05
19.41014,17.98804,17.21527,16.81199,16.49302,GALAXY,0.0687057,1.73013E-05
18.64789,16.70144,15.77167,15.32416,14.98419,GALAXY,0.06990436,1.306675E-05
19.09074,17.27303,16.40622,16.01666,15.70638,GALAXY,0.07563782,1.875376E-05
19.03362,17.8571,17.19431,16.82648,16.60805,GALAXY,0.168507,1.258375E-05
19.07969,17.07186,15.98775,15.52486,15.18761,GALAXY,0.1386528,2.461363E-05
19.23849,19.11285,18.97718,18.8366,18.85045,QSO,1.425862,0.00037886
19.12901,18.83832,18.82998,18.93697,18.83999,QSO,0.7577142,0.000167493
17.54445,16.10998,15.40341,15.0498,14.71721,GALAXY,0.04053547,1.110029E-05
18.96883,18.03524,17.67598,17.35674,17.24934,GALAXY,0.0768658,5.391121E-06
18.78595,17.70108,17.28599,17.05439,16.92585,GALAXY,0.05438077,1.16679E-05
19.15329,18.15306,17.41404,16.9977,16.72414,GALAXY,0.1207961,1.225787E-05
19.45541,17.6064,16.67645,16.26765,15.92244,GALAXY,0.08197943,2.319334E-05
19.41729,19.23373,18.82527,18.47736,18.23756,QSO,0.2470942,6.212521E-05
19.09334,17.78203,17.09937,16.70386,16.38919,GALAXY,0.0433659,1.119735E-05
19.15776,17.84293,17.03456,16.60846,16.30402,GALAXY,0.1100979,9.342493E-06
19.47731,19.17859,19.12119,19.22881,19.09657,QSO,0.829918,0.0004770897
19.07911,18.76389,18.65271,18.44979,18.50659,QSO,1.556748,0.0005219848
19.26764,17.93328,17.23979,16.84588,16.57125,GALAXY,0.09110899,1.157298E-05
18.08044,16.78247,16.31867,16.08897,15.92719,GALAXY,0.04107935,1.600001E-05
17.82446,16.16537,15.36635,14.97434,14.66173,GALAXY,0.0337663,1.476428E-05
18.33627,16.43069,15.50735,15.04603,14.69911,GALAXY,0.0769451,1.838604E-05
18.78038,16.97992,16.09226,15.64762,15.30807,GALAXY,0.05902248,1.896881E-05
18.18051,17.01199,16.62509,16.44427,16.28906,GALAXY,0.02580207,9.661468E-06
19.33237,17.58399,16.62451,16.21157,15.88358,GALAXY,0.1466354,2.043833E-05
19.59573,17.31494,16.86158,16.65202,16.49888,GALAXY,0.02980904,2.458888E-05
19.20525,18.06817,17.55163,17.21214,17.03147,GALAXY,0.1286865,7.358965E-06
18.54242,18.39713,18.41574,18.27721,18.11857,QSO,0.779828,0.0001767839
18.65503,17.72955,17.29361,16.93298,16.79644,GALAXY,0.08422977,8.391639E-06
18.8125,17.31538,16.5708,16.1422,15.87049,GALAXY,0.07050085,8.359267E-06
18.48328,17.13568,16.44712,16.0744,15.81635,GALAXY,0.1086557,1.530749E-05
18.8413,17.21783,16.4332,16.06795,15.81069,GALAXY,0.04501293,1.542099E-05
19.29009,17.5323,16.62945,16.22837,15.88846,GALAXY,0.08283962,2.483829E-05
18.30971,16.89147,16.19578,15.7046,15.47753,GALAXY,0.07242046,9.852082E-06
19.48121,18.01214,17.36469,17.01228,16.81552,GALAXY,0.0767541,2.827128E-05
18.5969,17.46553,17.01302,16.61476,16.47356,GALAXY,0.0778476,6.167851E-06
18.8484,18.77719,18.73808,18.46651,18.39588,QSO,1.773579,0.0002382187
19.30178,18.12662,17.43917,17.10064,16.93895,GALAXY,0.1285438,9.638725E-06
17.77405,15.81328,14.93521,14.53656,14.23391,GALAXY,0.07072146,1.224414E-05
18.76434,17.3809,16.61381,16.14711,15.86591,QSO,0.09616373,5.621509E-05
18.51283,18.26428,18.25757,17.90828,17.73229,QSO,1.639067,0.0001912975
19.46349,17.5297,16.62181,16.2052,15.86871,GALAXY,0.07496119,1.726723E-05
19.18162,18.55267,18.26624,17.87074,17.88905,GALAXY,0.1145103,9.534992E-06
19.39795,18.28066,17.88444,17.61444,17.69231,GALAXY,0.0440551,7.317696E-06
19.20077,17.59817,16.91043,16.52587,16.28478,GALAXY,0.06116876,1.438775E-05
19.54834,18.93472,18.38771,18.08815,17.91873,GALAXY,0.2229329,8.316984E-06
18.61506,17.66902,17.3256,17.07911,16.96687,GALAXY,0.055526,5.016723E-06
18.59845,16.58761,15.61173,15.12352,14.69593,GALAXY,0.05436574,2.097253E-05
19.04045,18.09156,17.62611,17.34712,17.16125,GALAXY,0.1345751,6.728802E-06
19.27878,18.57792,18.45672,18.3383,18.14053,QSO,2.21767,0.0003630996
19.34928,18.15346,17.66537,17.38998,17.14251,GALAXY,0.0533773,1.349024E-05
19.54992,17.90483,16.97666,16.51604,16.15301,GALAXY,0.09838159,1.741974E-05
19.27611,17.6986,16.91913,16.48548,16.16109,GALAXY,0.09643953,1.606072E-05
18.98631,17.832,17.45993,17.21048,17.02387,GALAXY,0.06405962,7.477633E-06
19.08579,17.53822,16.75197,16.3268,16.02695,GALAXY,0.05885804,1.910778E-05
19.13054,17.17106,16.19509,15.77088,15.42718,GALAXY,0.09868731,2.203986E-05
18.18892,16.80962,16.16804,15.81371,15.56969,GALAXY,0.08005132,2.446071E-05
18.23919,17.2829,16.88437,16.54034,16.37881,GALAXY,0.07771941,7.240907E-06
18.26611,16.51191,15.65705,15.21343,14.87694,GALAXY,0.07692385,1.552373E-05
17.96654,16.26397,15.51855,15.1006,14.81891,GALAXY,0.08068358,1.317044E-05
19.39924,18.00733,17.18438,16.78406,16.50284,GALAXY,0.1184931,1.801931E-05
18.08479,16.91626,16.37517,16.01185,15.81556,GALAXY,0.06881732,7.606719E-06
17.41829,16.36306,15.8251,15.56355,15.34343,GALAXY,0.01386859,6.676899E-06
19.55415,17.87006,16.97522,16.55282,16.22346,GALAXY,0.1257961,1.90812E-05
19.24493,18.09992,17.38243,16.97022,16.72913,GALAXY,0.1689408,1.644147E-05
18.12374,16.84423,16.28957,15.96882,15.85005,GALAXY,0.04171393,1.545449E-05
17.23034,15.248,14.36436,13.93587,13.61456,GALAXY,0.04717583,1.59453E-05
19.16295,17.33525,16.38669,15.97799,15.63944,GALAXY,0.09280135,2.201175E-05
18.68735,17.22824,16.50881,16.10996,15.82956,GALAXY,0.07642192,1.157838E-05
19.3077,17.4872,16.57506,16.11161,15.78465,GALAXY,0.0688088,1.313225E-05
18.03111,17.03385,16.59475,16.24723,16.13876,GALAXY,0.08102603,7.68888E-06
19.20925,19.04061,18.76881,18.74979,18.26483,QSO,0.3381755,3.536476E-05
19.48657,17.72946,16.90937,16.51697,16.22457,GALAXY,0.05487279,2.051769E-05
17.85652,16.8351,16.49302,16.27799,16.09007,GALAXY,0.04844911,6.160494E-06
19.31194,18.39951,18.43236,18.35153,17.98683,QSO,2.398409,0.0001298584
19.16316,17.2813,16.21795,15.77194,15.41557,GALAXY,0.1206857,1.992592E-05
18.96621,17.97111,17.58096,17.35596,17.15999,GALAXY,0.0316381,5.044711E-06
17.95102,16.05427,15.16426,14.71662,14.36823,GALAXY,0.05926048,1.623602E-05
18.92322,17.48881,16.77878,16.36525,16.10264,GALAXY,0.07332689,7.032403E-06
19.39828,17.98673,17.27509,16.85238,16.57418,GALAXY,0.1158951,8.818824E-06
17.588,15.80728,14.99428,14.62397,14.33564,GALAXY,0.03196251,6.781174E-06
19.54117,18.30318,17.73869,17.36668,17.10551,GALAXY,0.0770705,9.181134E-06
18.96824,17.80827,17.3357,17.02515,16.88324,GALAXY,0.06550707,7.174662E-06
17.9305,17.74221,17.44039,17.11519,17.04135,QSO,1.64992,0.0001126863
19.2371,17.24256,16.2081,15.77626,15.38074,GALAXY,0.1109639,2.007749E-05
18.24562,16.88112,16.26217,15.91553,15.65802,GALAXY,0.05222469,2.788305E-05
18.65522,17.16974,16.46763,16.06165,15.79345,GALAXY,0.1008259,1.217365E-05
19.44346,18.23011,17.51892,17.17297,16.94856,GALAXY,0.1320443,2.399642E-05
19.47614,18.058,17.37709,16.96121,16.70114,GALAXY,0.1320036,1.404918E-05
19.2821,17.93007,17.21961,16.78574,16.56428,GALAXY,0.08946931,7.646066E-06
18.18818,16.49192,15.70019,15.26112,14.95668,GALAXY,0.0693468,8.643133E-06
18.64707,17.21011,16.56851,16.21012,15.94993,GALAXY,0.0791025,1.747578E-05
18.49507,17.09909,16.5082,16.16682,15.95561,GALAXY,0.0686413,3.22906E-05
17.83985,16.24802,15.51294,15.14378,14.80809,GALAXY,0.0436753,1.828575E-05
18.67079,17.73569,17.33468,17.01776,16.89354,GALAXY,0.1160145,7.327346E-06
16.38732,15.05868,14.43911,14.14524,13.88783,GALAXY,0.02043907,1.400343E-05
19.26467,18.38153,17.7814,17.39407,17.20666,GALAXY,0.2041374,9.23927E-06
19.25758,17.23778,16.18711,15.73933,15.37864,GALAXY,0.1139598,2.256597E-05
18.3456,17.14382,16.52261,16.23815,16.02657,GALAXY,0.09045619,9.070549E-06
19.1329,17.94453,17.16286,16.72105,16.40044,GALAXY,0.1153524,1.623906E-05
18.05858,16.03863,15.10927,14.68489,14.36047,GALAXY,0.06876966,9.277012E-06
19.45709,19.28008,19.33513,19.12535,19.25726,QSO,1.504134,0.0006307135
18.57062,17.25221,16.67868,16.3389,16.10839,GALAXY,0.04619388,1.430492E-05
18.1005,16.81856,16.30831,15.99985,15.79445,GALAXY,0.04441354,1.071603E-05
19.28946,18.60913,17.85804,17.59245,17.3237,GALAXY,0.2640929,1.52657E-05
19.33712,18.18962,17.72523,17.41353,17.25352,GALAXY,0.05241761,8.24532E-06
18.62652,16.75055,15.85139,15.44067,15.09188,GALAXY,0.05452652,1.123954E-05
18.50837,16.5149,15.54547,15.08157,14.68159,GALAXY,0.1016539,1.255319E-05
19.28599,17.84256,17.0641,16.60303,16.29724,GALAXY,0.09674069,7.382013E-06
18.58933,18.35774,18.15687,17.99799,17.79159,QSO,2.008684,0.0001839657
18.18554,17.78961,17.85003,17.90425,17.83739,QSO,0.6985396,0.0001448149
18.69078,16.76378,15.85132,15.43413,15.11218,GALAXY,0.08039349,1.496028E-05
18.27291,17.3249,16.96744,16.6558,16.53231,GALAXY,0.05604535,7.25941E-06
18.67105,16.65614,15.66812,15.18777,14.8216,GALAXY,0.07404619,1.504288E-05
18.3117,16.39451,15.50392,15.07658,14.75047,GALAXY,0.06602026,1.574195E-05
19.13072,17.19696,16.26661,15.81276,15.42302,GALAXY,0.09142023,2.206995E-05
18.82524,17.36441,17.55132,17.18414,17.0843,GALAXY,0.08867151,1.183967E-05
19.57678,18.11571,17.24232,16.80426,16.44258,GALAXY,0.1343228,1.560513E-05
19.04838,17.06872,15.98155,15.4951,15.11366,GALAXY,0.1091895,2.543842E-05
